Lyubov GUTIERREZ 92
Francisco PEREIRA 27
Francesco LOPEZ 131
Alexander FERREIRA 35
Michael MARIN 34
Jean SZABÓ 53
Ivan IVANOVA 22
Nadezhda BROWN 22
Anton VASILEVA 32
Serhei SMIRNOVA 28
Martin SOKOLOVA 25
Paul FERRARI 27
Denis SMIRNOV 30
Svetlana KLEIN 27
Mikhail BRAUN 23
Irina WAGNER 31
Tatiana POPOV 109
Olga VARGA 61
Andreas PEREZ 29
Barbara SMIRNOVA 38
Ekaterina BROWN 27
Elisabeth NIELSEN 61
Andreas JONES 54
Sandra TÓTH 37
Igor COSTA 32
Jean KUZNETSOV 39
Marta NOWAK 27
Karin MEYER 21
Olha WAGNER 26
Yuliya KUZNETSOV 27
Andrei RODRIGUEZ 54
Claude SIMON 67
Laura ROBERTS 68
Piotr NOWAK 33
Robert JIMENEZ 25
Christian MORENO 32
Nikolay TÓTH 56
Jean MUÑOZ 71
Serhei POPOVA 51
Claude SCHULZ 128
Elena PEREZ 26
Denis HOFFMANN 119
Jose NAVARRO 67
Antonio PEREIRA 73
Svetlana ALONSO 35
Valentina WILSON 24
Christine FERREIRA 58
Mikhail SMIRNOV 57
John SZABÓ 38
Yvan ALVAREZ 90
Vasylyi RAMOS 29
Jose SCHÄFER 37
Mario JENSEN 25
Michael BAUER 108
John MILLER 23
Alexander RUIZ 54
Sergey NAGY 90
Igor WEBER 92
Manfred BONDARENKO 60
Brigitte SZABÓ 67
Nadezhda MÜLLER 50
Alexander NAGY 80
Sergey SANCHEZ 107
Laura POPOV 59
Juan WEBER 25
Patrick TORRES 37
Evgeniy NOVIKOVA 84
Giovanni SMIRNOVA 30
Barbara VARGA 51
Ekaterina BRAUN 27
Tatiana TÓTH 75
Werner JENSEN 21
Werner ALVAREZ 26
Dmitriy VARGA 23
Valentina BONDARENKO 68
Maksim MOROZOVA 117
Nadezhda MORENO 60
Martin POPOV 32
Andreas KUZNETSOV 35
Rosa MEIER 36
Valentina WILLIAMS 30
Thomas DAVIES 86
David KOVALENKO 31
Michel BROWN 70
Josef MOROZOVA 31
Nikolay FERREIRA 31
Maryia SCHÄFER 33
Maria TORRES 57
Alina IVANOVA 27
Klaus BAUER 68
Brigitte GUTIERREZ 37
Ana MOROZOVA 32
Michael SOKOLOVA 30
Vladimir SCHNEIDER 31
Monika MUÑOZ 30
Rosa RICHTER 30
Sergey BAUER 32
Elena RICHTER 25
Ekaterina HERNANDEZ 57
Piotr RICHTER 29
Marta PEREIRA 79
Richard THOMAS 24
Paul JENSEN 99
Andreas BAUER 31
Brigitte PAVLOVA 28
Jan MEYER 34
Andrea MEYER 26
Denis IVANOVA 28
Mária SMIRNOVA 61
Michael MARTIN 100
Anton SZABÓ 84
Sergey ANDERSSON 27
Michel SCHÄFER 27
Nadezhda KRAVCHENKO 32
Marta ROMERO 65
Aleksandra VASILEVA 46
Petra EVANS 23
Barbara IVANOVA 41
Christian RAMOS 23
Giovanni BRAUN 28
Marta MEYER 30
Alina KLEIN 53
Irina JONES 36
Vladymyr NOWAK 36
Francisco KRAVCHENKO 29
Eva VOLKOVA 29
Paul ROMERO 94
Tomasz PEREZ 33
Mária BRAUN 92
Nykolai SCHMIDT 61
Klaus RICHTER 125
Michel JOHANSSON 31
Josef SCHMIDT 20
Vera MORENO 194
Christian ROBERTS 99
Maksim MEIER 85
Laura TORRES 31
Wolfgang MUÑOZ 114
Juan SCHNEIDER 101
Andrey KRAVCHENKO 31
Marina NAVARRO 35
Vladimir FERRARI 29
Maryia KOVÁCS 54
Yuliya VARGA 29
Anton SCHÄFER 34
Sandra MEIER 25
Laura RUSSO 30
Thomas FERNANDEZ 77
Valentina NAVARRO 90
Giovanni MEIER 27
Dmitriy GUTIERREZ 30
Andrei HOFFMANN 37
Peter ALONSO 32
Antonio SOKOLOVA 61
Maria SHEVCHENKO 66
Lyubov MOROZOVA 70
Svetlana GONZALEZ 57
Vera JIMENEZ 24
Tomasz VASILEVA 87
Piotr RODRIGUEZ 20
Monika VOLKOVA 22
Evgeniy SCHMIDT 34
Francisco POPOVA 62
Darya RUSSO 59
Paul KLEIN 25
Angela SANTOS 59
Petra COSTA 30
Svetlana PEREIRA 100
John HANSEN 25
Nikolay HERNANDEZ 23
Jean RODRIGUEZ 129
Darya WAGNER 22
Tatiana SCHNEIDER 59
Claude SMIRNOVA 74
Josef PETROV 28
Mikhail BONDARENKO 70
Aleksandr ALVAREZ 89
Piotr BROWN 58
Peter NOWAK 58
Pavel ROSSI 48
Sergey ROBERTS 58
Dmitriy MORENO 70
Eva WAGNER 25
Mikhail ROSSI 21
Rosa SOKOLOVA 40
Marie KUZNETSOV 62
Robert POPOVA 62
Elena SOKOLOVA 68
Vladimir GUTIERREZ 26
Ana NOVIKOVA 24
Barbara KOCH 28
Marina FERREIRA 36
Denis SCHULZ 37
Martin NAVARRO 22
Mikhail RUIZ 37
Daniel MAGOMEDOV 53
Wolfgang SCHULZ 24
Anton RICHTER 57
Jean TAYLOR 60
Daniel KOVALENKO 21
Thomas SMIRNOVA 33
Petra ALVAREZ 29
Mariya MAGOMEDOV 56
Sandra ALVAREZ 34
Anastasiya RUIZ 22
Pavel SCHMID 131
Giovanni ALVAREZ 55
Brigitte NOWAK 28
Irina MÜLLER 31
Nadezhda FERRARI 56
Dmitriy KOVÁCS 27
Angela MEIER 29
Tatiana TAYLOR 112
Jean NAGY 29
Wolfgang GOMEZ 35
Maryia NOWAK 45
Yvan HANSEN 20
Oksana FISCHER 34
Patrick WILLIAMS 88
Josef GARCIA 26
Barbara MUÑOZ 109
Valentyna MORENO 50
Lyubov KOCH 29
Serhei COSTA 33
Jose WILSON 38
Darya SCHMIDT 61
Roman PEREZ 29
Martin BECKER 51
Aleksey FERREIRA 129
Natalya PEREZ 109
Petra SHEVCHENKO 61
Anne BROWN 25
Natalya JIMENEZ 56
Andreas BROWN 75
Denis HUBER 119
Brigitte GARCIA 24
Tomasz POPOVA 30
Elena WILLIAMS 56
Michel MUÑOZ 33
Tatiana HOFFMANN 68
Rosa WILLIAMS 23
Tatiana WILLIAMS 37
Wolfgang PETROVA 30
Tomasz SOKOLOVA 89
Jean HOFFMANN 55
Andrey HUBER 26
Yvan MILLER 34
Mario GUTIERREZ 67
Olha MAGOMEDOV 30
Anne VASILEVA 49
Dmitriy PETROVA 30
Anastasiya PEREZ 26
Barbara GARCIA 139
Rosa FERNANDEZ 59
Elena FERNANDEZ 61
Francesco POPOV 26
Claude RUIZ 32
Manfred FERREIRA 56
Svetlana KARLSSON 64
Karin SANCHEZ 54
Aleksey JOHNSON 60
Laura PETROV 123
Aleksandr SOKOLOVA 57
Maksim KOCH 24
Claude FISCHER 133
Aleksandra SIMON 39
Mikhail MUÑOZ 54
Marta KLEIN 62
Ekaterina KRAVCHENKO 27
Elisabeth HOFFMANN 58
Francesco SCHMIDT 31
Anton VARGA 36
Olha HERNANDEZ 29
Vladymyr SCHNEIDER 25
Maryia KUZNETSOV 53
Oksana NAVARRO 29
Vladimir SCHMIDT 50
Olga IVANOV 72
Vera FISCHER 26
Darya JENSEN 26
Olha KLEIN 26
Natalya RODRIGUEZ 53
Nikolay KRAVCHENKO 36
Michael SIMON 30
Ekaterina KUZNETSOV 55
Giuseppe JONES 29
Alexander SCHÄFER 95
Oksana HERNANDEZ 66
Roman MARIN 35
Mario FISCHER 96
Christian POPOVA 28
Thomas ROMERO 27
Thomas BROWN 52
Mária GARCIA 30
Vasylyi MÜLLER 30
Monika WEBER 29
Mikhail VARGA 33
Daniel FERNANDEZ 35
Olga RICHTER 31
Tatyana NAVARRO 72
Yuliya MEYER 105
Maksim MÜLLER 52
Maksim RODRIGUEZ 61
Maryia WOLF 63
Irina RUSSO 37
Andrei WILLIAMS 20
Mária WEBER 92
Alina SCHULZ 99
Barbara BAUER 57
Olga JONES 29
Evgeniy HANSEN 36
Daniel PAVLOVA 29
Olga RUSSO 30
Anne SCHULZ 35
Klaus RODRIGUEZ 82
Natalya EVANS 40
Marta WILLIAMS 55
Karin BRAUN 61
Vasylyi PEREIRA 35
Christian BAUER 61
Nadezhda GARCIA 59
Jean WILLIAMS 32
Werner MOROZOVA 25
Piotr ALVAREZ 89
Peter SILVA 92
Valentyna FERRARI 79
Serhei FERNANDEZ 36
John HUBER 55
Aleksey MEIER 31
Patrick COSTA 70
Tatiana NOWAK 28
Roman JONES 24
Valentina JIMENEZ 51
Martin JOHNSON 23
Brigitte KOVÁCS 33
Brigitte SANCHEZ 37
Valentyna JOHNSON 51
Maria KOCH 44
Nykolai POPOV 58
Josef POPOV 44
Jose JIMENEZ 36
Vladymyr ALONSO 62
Klaus POPOV 120
Anna SCHMIDT 77
John VASILEVA 32
Tatiana SILVA 53
Angela ANDERSSON 59
Andrey GOMEZ 119
Marta LOPEZ 26
Vladimir IVANOV 52
Hans WEBER 45
Andrei VOLKOVA 29
Thomas SCHULZ 32
Andrey MUÑOZ 31
Anna WOLF 34
Maryia EVANS 22
Aleksandra FERNANDEZ 54
Petra KLEIN 32
Evgeniy NOWAK 27
Serhei MARIN 29
Karin PEREZ 22
Klaus NOVIKOVA 53
Evgeniy WOLF 19
Elena NAGY 31
Maria WOLF 53
Michael EVANS 94
Marta HOFFMANN 25
Tatiana VOLKOVA 68
Ana SZABÓ 49
Ana MEYER 25
Petra POPOVA 61
Valentina GUTIERREZ 31
Wolfgang MEYER 28
Vladimir MARIN 94
Evgeniy ROMERO 60
Jean MILLER 24
Nykolai DIAZ 28
Ana NOWAK 85
Francesco WAGNER 50
Tatiana HUBER 42
Juan SOKOLOVA 30
Robert JONES 88
Roman WILSON 91
Valentina RODRIGUEZ 34
Igor SHEVCHENKO 116
Mariya MEIER 33
Peter TORRES 40
Marta FISCHER 62
Manfred MOROZOVA 37
Werner SMIRNOVA 68
Rosa IVANOV 70
Elena IVANOV 35
Michael ROBERTS 28
Antonio PEREZ 18
Mária PAVLOVA 50
Sandra ZIMMERMANN 38
Anastasiya TORRES 32
Aleksey KARLSSON 32
Wolfgang VOLKOVA 55
Serhei WEBER 37
Maksim PETROVA 53
Giovanni ZIMMERMANN 38
Jose MUÑOZ 33
Monika IVANOV 65
Dmitriy WILLIAMS 33
Andrei JONES 33
Marina HANSEN 25
Peter SMIRNOVA 33
Igor FERREIRA 36
David GARCIA 32
David PETROVA 32
Anton ROMERO 150
Thomas GOMEZ 25
Petra SCHÄFER 67
Antonio KUZNETSOVA 33
Jan ANDERSSON 32
Oksana KOCH 24
Sandra TORRES 24
Andrea ANDERSSON 68
Yuliya JOHANSSON 22
Nadezhda POPOV 37
Jean BAUER 50
Richard BROWN 26
Vladymyr SOKOLOVA 58
Anton MARTINEZ 30
Juan SCHMID 34
Andrey HOFFMANN 27
Ekaterina GOMEZ 32
Valentyna SCHÄFER 22
Giovanni PEREZ 22
John BAUER 35
Anton COSTA 63
Wolfgang TÓTH 84
Irina SOKOLOVA 28
Claude NAGY 86
Roman SCHÄFER 33
Werner ZIMMERMANN 21
Marie HANSEN 25
Vasylyi PAVLOVA 73
Jean SIMON 38
Valentina LOPEZ 33
Jose RODRIGUEZ 57
Serhei KOVALENKO 31
Mario KOVÁCS 65
Claude SILVA 35
Denis SIMON 63
Olga NOWAK 25
Monika MEIER 78
Ekaterina RICHTER 23
Christine MARTINEZ 30
Giuseppe WEBER 27
Jan DIAZ 56
Michael NAGY 31
Jose TORRES 35
Barbara KLEIN 45
Francesco WOLF 32
Ivan RICHTER 40
Jean SMITH 65
Josef KRAVCHENKO 48
Nykolai KRAVCHENKO 29
Klaus VASILEVA 76
Yvan EVANS 22
Patrick FERRARI 50
Christian NOWAK 25
Michel WEBER 25
Andrei NIELSEN 33
Igor GONZALEZ 23
Aleksandr FERNANDEZ 75
Aleksey THOMAS 100
Alina MAGOMEDOV 30
Serhei BROWN 33
Ana LOPEZ 100
Evgeniy PAVLOVA 95
Paul SMIRNOV 36
Elisabeth BONDARENKO 24
Petra RICHTER 61
Vladimir WEBER 33
Christian SCHÄFER 57
Peter IVANOV 26
Aleksey FERRARI 56
Nykolai MARTIN 39
Andrei JENSEN 25
Serhei DIAZ 47
Yvan THOMAS 24
Pavel SOKOLOVA 67
Natalya SHEVCHENKO 18
Francisco HOFFMANN 61
Rosa NIELSEN 143
Anton IVANOV 31
Petra SMIRNOVA 27
Serhei NAVARRO 51
Ana GUTIERREZ 78
Marina MAGOMEDOV 34
Christian KARLSSON 59
Piotr RUSSO 124
Vladimir MEYER 31
Anton DIAZ 23
Mario POPOV 36
Tomasz FERRARI 28
Daniel PETROV 60
Hans THOMAS 57
Antonio KOVALENKO 50
Alina MILLER 109
Vladymyr ROSSI 20
Andrei KARLSSON 31
Nadezhda SMIRNOVA 46
Valentina TÓTH 32
Lyubov THOMAS 34
Ana ANDERSSON 56
Darya SIMON 33
Christian MARTINEZ 48
Anton PAVLOVA 27
Jean MARIN 36
Michel COSTA 30
Peter FERREIRA 25
Anne RICHTER 61
Tomasz EVANS 26
Claude ALVAREZ 26
Oksana HUBER 25
Andreas RICHTER 35
Giuseppe VARGA 30
Nikolay KOVÁCS 53
Peter MARIN 34
Brigitte FERREIRA 32
Eva MEYER 69
John MÜLLER 27
Richard GONZALEZ 37
Aleksey PAVLOVA 39
Christian THOMAS 54
Piotr VARGA 35
Jose ALONSO 21
David SCHULZ 43
Giuseppe POPOVA 28
Marta ALVAREZ 53
Valentina RUSSO 57
Tatiana SCHÄFER 91
Wolfgang JONES 49
Francesco ALONSO 48
Piotr BRAUN 28
Sandra MÜLLER 37
Robert COSTA 22
Tatiana KOVALENKO 21
Maryia ALONSO 59
Mariya RAMOS 57
Thomas JENSEN 32
Tomasz GUTIERREZ 27
Werner KOCH 113
Svetlana RUIZ 65
Vera SOKOLOVA 85
Mikhail ROBERTS 24
Anastasiya BROWN 33
Nadezhda GOMEZ 31
Karin MUÑOZ 30
Mária MILLER 29
Patrick DAVIES 19
Darya KOVALENKO 78
Aleksandra ALVAREZ 35
Antonio BONDARENKO 29
Natalya JOHANSSON 82
Maryia FISCHER 45
Valentina MILLER 63
Lyubov TÓTH 175
Daniel KRAVCHENKO 34
Brigitte ANDERSSON 23
Anna SHEVCHENKO 53
Elisabeth ANDERSSON 31
Michel RAMOS 26
Evgeniy RICHTER 88
Piotr WOLF 27
Monika SCHULZ 45
Piotr JOHANSSON 70
Daniel RUIZ 23
Alina MEYER 26
Francesco SCHÄFER 63
Ana JIMENEZ 56
Daniel SCHULZ 29
Robert ROSSI 25
Hans DAVIES 37
Aleksey MARTINEZ 29
Pavel PETROVA 31
Tatyana BAUER 58
Piotr KUZNETSOV 23
Christine KOCH 37
Giovanni KARLSSON 21
Olga KOVÁCS 26
Marie SCHNEIDER 31
Andrea SCHÄFER 29
Jan SCHÄFER 86
Petra BAUER 31
Nikolay LOPEZ 39
Giuseppe NAGY 59
Roman ALONSO 28
Patrick ROBERTS 82
Christian VARGA 96
Nikolay SCHNEIDER 34
Vasylyi BAUER 28
Peter SCHÄFER 29
Laura ALONSO 48
Piotr MOROZOVA 34
Anastasiya HOFFMANN 58
Roman KOVALENKO 31
Aleksandr RUIZ 27
Maksim EVANS 33
Alexander POPOVA 54
Brigitte TAYLOR 68
Anastasiya ANDERSSON 37
Mario FERRARI 53
Tomasz RICHTER 27
Sergey MARTIN 130
Francesco WILSON 73
Anna MORENO 71
Juan ZIMMERMANN 22
Peter MEYER 43
Manfred ANDERSSON 94
Mikhail GUTIERREZ 30
Petra JONES 68
Christian WILSON 28
Anton RODRIGUEZ 27
Olha FERNANDEZ 29
Valentina HANSEN 68
Christine SIMON 30
Serhei GUTIERREZ 93
Valentina NOWAK 71
Nykolai SMIRNOVA 37
Josef SMIRNOVA 42
Vladimir DIAZ 26
Elena TAYLOR 75
Andrey BAUER 59
Rosa TAYLOR 25
Mariya SANCHEZ 166
Tomasz MARTIN 56
Claude SCHNEIDER 29
Jose DIAZ 24
Monika FERREIRA 42
Christian TAYLOR 29
Michel FERRARI 181
Jan KOVÁCS 29
Vera ALVAREZ 37
Alexander PEREIRA 80
Daniel BAUER 80
Valentina COSTA 111
Francesco WILLIAMS 33
Svetlana MEIER 39
Anna SILVA 32
Anton TAYLOR 58
Marie BAUER 118
Francisco JOHNSON 30
Vladimir NOWAK 94
Olha MEIER 35
Serhei POPOV 28
Thomas DIAZ 64
Ivan RAMOS 60
Claude ZIMMERMANN 87
Vladymyr JONES 47
Marie ANDERSSON 52
Evgeniy ZIMMERMANN 26
Mikhail ALONSO 89
Evgeniy SHEVCHENKO 32
Rosa SANCHEZ 29
Jose VOLKOVA 60
Angela NOWAK 27
Nikolay KARLSSON 62
John NOVIKOVA 32
Werner BAUER 66
Richard RICHTER 28
Natalya BECKER 56
Denis ALONSO 27
Valentina SMIRNOVA 22
Tomasz KUZNETSOVA 69
Vera GONZALEZ 60
Nykolai PAVLOVA 46
Josef PAVLOVA 39
Vladimir SMITH 85
Aleksandra MAGOMEDOV 75
Francisco MUÑOZ 56
Hans JOHANSSON 35
Wolfgang NIELSEN 68
Svetlana JENSEN 86
Paul HERNANDEZ 33
Barbara PETROVA 30
Anna TÓTH 18
Josef KLEIN 61
Klaus ROMERO 32
Nykolai KLEIN 59
Evgeniy HOFFMANN 30
Michel JENSEN 18
Martin IVANOVA 53
Francisco MILLER 96
Claude VASILEVA 31
Evgeniy SCHMID 28
Aleksey SCHÄFER 56
Yvan SANTOS 64
Maria POPOV 27
Maria WILSON 30
Vera MEYER 24
Christine MILLER 36
Michael KLEIN 26
Petra HERNANDEZ 61
Olga GOMEZ 22
Daniel KUZNETSOVA 58
Aleksey BAUER 28
Francesco KLEIN 42
Valentina JOHANSSON 34
Tomasz IVANOV 32
Juan MÜLLER 33
Martin SIMON 29
Denis FERRARI 56
Anna SCHMID 82
Mikhail VASILEVA 99
Sandra MUÑOZ 29
Andreas PETROV 62
Tomasz VOLKOVA 27
Marie RUSSO 30
Tatyana RODRIGUEZ 82
Marta ALONSO 25
Lyubov SCHÄFER 35
Alexander MÜLLER 54
Christine ROBERTS 47
Marina RUIZ 28
Andrei FERNANDEZ 29
Piotr WILSON 31
Anne SCHMIDT 88
Rosa MILLER 37
Barbara POPOVA 37
Vasylyi GARCIA 36
Ana KRAVCHENKO 26
Paul JIMENEZ 32
Pavel MARTIN 64
Alina ALONSO 63
Tatyana JOHANSSON 32
Sergey MARTINEZ 25
Eva GUTIERREZ 32
Sergey FERRARI 22
Nadezhda MUÑOZ 42
Paul GOMEZ 36
Nykolai JOHANSSON 36
Aleksandr TORRES 66
Josef JOHANSSON 31
Mario SILVA 35
Sergey ZIMMERMANN 19
Werner PEREIRA 35
Maksim PEREZ 29
Giovanni VARGA 42
Jan GUTIERREZ 57
Klaus BECKER 25
Aleksey MORENO 25
Vasylyi ANDERSSON 54
Andrea GUTIERREZ 24
Giuseppe MILLER 87
Maksim JONES 92
Yvan BONDARENKO 32
Marina JOHNSON 35
Ekaterina MARIN 20
Lyubov WOLF 64
Giuseppe POPOV 31
Francesco IVANOVA 35
Patrick KUZNETSOVA 32
Mária SHEVCHENKO 37
Wolfgang MARTINEZ 29
Jan WILSON 32
Antonio KLEIN 25
Evgeniy KRAVCHENKO 36
Francesco MILLER 24
Brigitte KUZNETSOVA 58
Hans RAMOS 19
Tomasz WAGNER 66
Sandra POPOVA 27
Andrey TORRES 35
Thomas WOLF 85
Tatiana KRAVCHENKO 25
Ana MARTINEZ 28
Manfred FISCHER 99
Maryia SCHMIDT 26
Andrey MEYER 31
Aleksandra PAVLOVA 50
Elena ALONSO 28
Rosa ALONSO 14
Lyubov IVANOVA 40
Natalya JENSEN 63
Aleksandr SANTOS 18
Andrea HERNANDEZ 38
Jan HERNANDEZ 33
Mariya NAVARRO 35
Igor RICHTER 26
Vera DAVIES 25
Mario GONZALEZ 63
Andreas SZABÓ 30
Olga HOFFMANN 58
Anne SZABÓ 32
Manfred MARIN 31
Eva FERREIRA 64
Patrick NOVIKOVA 89
Alexander TORRES 25
Nikolay SHEVCHENKO 54
Olha JENSEN 60
Vladimir ROBERTS 97
Martin SMIRNOVA 29
Ana SCHMID 31
Mario PEREIRA 56
Richard JONES 29
Maksim KUZNETSOV 91
Andrea ZIMMERMANN 205
Nikolay WILSON 79
David SILVA 68
Monika SANTOS 37
Marina GARCIA 34
Paul MAGOMEDOV 25
Paul BAUER 28
Denis BRAUN 28
Olha ANDERSSON 86
Manfred HERNANDEZ 30
Vasylyi HOFFMANN 32
Oksana MÜLLER 34
Dmitriy BRAUN 28
Olga ROSSI 94
Michael SCHMIDT 54
Sergey NIELSEN 16
Christine NAVARRO 53
Eva FISCHER 59
Olga ANDERSSON 26
Christian MUÑOZ 59
Alina SILVA 37
Giovanni FERNANDEZ 28
Claude SCHMIDT 67
Alexander SCHMID 61
Nikolay TAYLOR 30
Klaus MEIER 18
Francisco POPOV 30
Josef SOKOLOVA 89
Maksim BAUER 84
Mariya PETROV 25
Aleksey IVANOV 64
Juan GARCIA 30
Tatiana ANDERSSON 21
Valentyna SCHULZ 25
Marina KOCH 22
Olha JIMENEZ 59
Aleksey TÓTH 34
Jean BECKER 61
Monika NOVIKOVA 68
Hans WILLIAMS 100
Yvan PEREIRA 27
Aleksandr SILVA 77
Aleksey PETROV 33
Maryia DAVIES 30
Marie NOVIKOVA 89
Tomasz WEBER 65
John RUIZ 30
Andrea SCHMID 60
Anastasiya RUSSO 60
Marta PETROVA 89
Oksana JOHANSSON 93
Maryia BAUER 109
Paul MORENO 67
Ana GONZALEZ 37
Werner WEBER 66
Brigitte DAVIES 70
Darya MOROZOVA 34
Andreas COSTA 82
Piotr SZABÓ 31
Mária JONES 37
Klaus TÓTH 26
Evgeniy ALONSO 26
Daniel MEYER 52
Barbara VOLKOVA 55
Yvan JOHANSSON 31
Svetlana BAUER 80
Robert SILVA 50
Francesco ROSSI 37
Mario SZABÓ 134
Juan SANTOS 53
Peter BRAUN 35
Mariya SCHNEIDER 17
Josef DAVIES 58
Michel KARLSSON 61
Richard ALONSO 106
Irina KOVÁCS 65
Serhei MAGOMEDOV 32
Michel JONES 29
Yuliya EVANS 97
Manfred GUTIERREZ 31
Alexander SCHULZ 55
Daniel POPOV 54
Vera WEBER 76
Marina JENSEN 31
Juan BAUER 64
Darya VOLKOVA 55
Francesco JOHANSSON 28
Monika GONZALEZ 32
Andrei KOVÁCS 32
Patrick TAYLOR 29
John PEREZ 24
Maksim BECKER 33
Aleksandr IVANOV 27
Valentyna KOVALENKO 35
Marina SMIRNOV 85
Francesco PEREZ 28
Petra WEBER 33
Michael BECKER 51
Petra BONDARENKO 35
Manfred ROSSI 50
Alexander JENSEN 30
Richard DAVIES 21
Hans SCHMID 62
Christine NAGY 57
Thomas BECKER 27
Anastasiya JIMENEZ 29
Christine SMIRNOVA 36
Marie MARTIN 119
Daniel ROMERO 39
Anastasiya HERNANDEZ 28
Vladymyr MOROZOVA 80
Roman RUIZ 36
Eva PEREZ 31
Petra GONZALEZ 26
Wolfgang RODRIGUEZ 23
Richard WEBER 29
Maria POPOVA 38
Natalya ANDERSSON 56
Vladymyr MUÑOZ 60
Serhei MILLER 55
Christian MEYER 26
Serhei NAGY 44
Igor FISCHER 89
Thomas MARIN 96
Robert SANCHEZ 111
Juan IVANOVA 52
Aleksandr HERNANDEZ 79
Karin JENSEN 63
Maria SZABÓ 51
Evgeniy FERNANDEZ 32
Irina HOFFMANN 28
Giovanni WAGNER 57
Aleksandr WILSON 30
Sandra WAGNER 55
Anton SMITH 56
David MARTIN 31
Eva TAYLOR 30
Mario MOROZOVA 51
Piotr EVANS 62
Andrea SMIRNOV 29
Michel ZIMMERMANN 65
Anton BECKER 78
Richard IVANOV 172
Andrey PAVLOVA 33
Eva ROSSI 54
Giuseppe KLEIN 71
Piotr MARIN 46
Peter BAUER 47
Barbara PEREZ 28
Maryia MEIER 32
Nykolai RODRIGUEZ 69
Anna WAGNER 110
Vladymyr HUBER 138
Patrick SZABÓ 52
Nadezhda SCHNEIDER 36
Olga JOHANSSON 67
Anna ROSSI 68
Vasylyi ROBERTS 22
Angela BONDARENKO 65
David EVANS 31
Wolfgang RAMOS 34
Jean MOROZOVA 31
Denis JIMENEZ 40
Alexander WILLIAMS 60
Tomasz MEIER 27
Anne MEYER 103
David ZIMMERMANN 82
Pavel SCHMIDT 58
Vera BRAUN 24
Aleksandra RAMOS 45
Eva ROMERO 24
Andreas MEYER 30
Jan SANTOS 57
Karin PETROV 39
Barbara COSTA 42
Andrea SANTOS 60
Denis ZIMMERMANN 27
Yuliya BRAUN 24
Roman SILVA 33
Sergey JONES 29
Marie POPOV 27
Maksim BROWN 72
Christine SANCHEZ 34
Igor KOVALENKO 87
Andrei MORENO 25
Karin SIMON 59
Aleksandra BAUER 30
Andrey KOVÁCS 59
Marta COSTA 65
Laura ROSSI 53
Christian BRAUN 61
Werner SCHÄFER 26
Roman MAGOMEDOV 27
Eva IVANOVA 32
Maria HUBER 27
Petra WILSON 31
Anton KRAVCHENKO 33
Tatiana LOPEZ 32
Igor SCHÄFER 28
Angela BAUER 23
Sandra PEREIRA 54
Aleksandra NOWAK 89
Marie KRAVCHENKO 66
Richard PAVLOVA 57
Andreas ALONSO 56
Elena KLEIN 91
Elisabeth MOROZOVA 40
Francisco SMIRNOV 24
Nikolay SANTOS 72
Anna GARCIA 55
Evgeniy SIMON 30
Anastasiya PETROVA 28
Olga RAMOS 50
Francesco EVANS 34
Thomas KOVALENKO 44
Petra FERRARI 69
Jan RUSSO 66
Manfred IVANOVA 38
Vera JONES 26
Elisabeth PETROV 53
Lyubov ALONSO 17
Olha PAVLOVA 29
Andrea RUSSO 30
Irina KUZNETSOV 58
Juan BROWN 29
Aleksandra IVANOVA 83
Paul DAVIES 82
Anastasiya KUZNETSOVA 26
Paul COSTA 94
Hans SANTOS 63
Claude ROMERO 38
Vasylyi MILLER 27
Martin ROBERTS 36
Aleksandra PEREIRA 15
Peter SCHULZ 64
Antonio MARIN 92
Olga DAVIES 93
Robert FERNANDEZ 31
Wolfgang FERREIRA 25
Irina FERNANDEZ 32
Jan HOFFMANN 61
Andrea HOFFMANN 57
Richard MOROZOVA 34
Patrick SCHMIDT 63
Tatyana ROMERO 31
Petra KOVÁCS 31
Alina JONES 49
Mária KARLSSON 26
Vladymyr KRAVCHENKO 40
Tatiana SMIRNOVA 104
Jan SZABÓ 26
Igor KOVÁCS 63
Mario SCHULZ 67
Marta DAVIES 25
David KUZNETSOV 27
Maksim HOFFMANN 69
Giuseppe JOHANSSON 31
Pavel KOCH 32
Andrea SZABÓ 31
Andreas JIMENEZ 65
Dmitriy MEYER 28
Anne JIMENEZ 81
Giovanni RICHTER 23
Vera VOLKOVA 41
Wolfgang MILLER 26
Klaus GUTIERREZ 91
Sergey PETROV 56
Aleksandr BRAUN 47
Irina KRAVCHENKO 28
Anna MAGOMEDOV 29
Mario MILLER 81
Christian PEREIRA 27
Christine MARIN 51
Aleksandra NIELSEN 82
Paul SOKOLOVA 28
Ana DAVIES 32
Manfred KUZNETSOV 32
Laura MORENO 63
Andrei BROWN 30
Giovanni RUSSO 61
Olga DIAZ 61
Nykolai KUZNETSOVA 37
Sergey MEYER 30
Eva SMIRNOVA 33
Wolfgang NOWAK 28
Christine TORRES 33
Tatiana SANTOS 33
Igor MARIN 109
Manfred MILLER 30
David KRAVCHENKO 25
Tatyana VASILEVA 91
Elisabeth GOMEZ 91
Laura LOPEZ 30
Sandra FERREIRA 57
Antonio POPOVA 64
Giovanni FERREIRA 72
Karin TÓTH 32
Maria BROWN 94
Marina VOLKOVA 18
Denis MILLER 29
Sergey JOHANSSON 28
Denis MEYER 24
Yuliya DIAZ 35
Christine HUBER 29
Vasylyi KRAVCHENKO 23
Valentina SIMON 52
Juan NOWAK 101
